Date,Hindalco,Tata Power,Axis Bank,SBI,HCL
2016-05-23,86.95,70.7,486.3,168.95,733.4
2016-05-24,86.25,71.7,489.3,169.55,737.55
2016-05-25,88.65,73.1,502.35,175.15,749.0
2016-05-26,90.3,73.5,519.2,183.75,740.65
2016-05-27,91.85,72.7,513.1,195.55,754.65
2016-05-30,102.9,75.1,513.3,198.65,747.25
2016-05-31,105.15,73.85,515.6,204.85,739.9
2016-06-01,103.05,72.85,513.35,197.9,734.3
2016-06-02,105.85,72.1,524.35,200.55,720.9
2016-06-03,105.45,73.85,542.8,196.5,721.85
2016-06-06,106.85,74.25,534.1,199.05,724.75
2016-06-07,109.3,73.55,534.4,209.8,726.8
2016-06-08,109.2,75.55,539.15,210.4,743.55
2016-06-09,110.9,75.7,542.2,210.0,753.3
2016-06-10,115.2,76.0,541.3,206.2,749.25
2016-06-13,114.6,75.75,531.55,202.2,752.8
2016-06-14,115.4,75.75,530.35,207.55,751.75
2016-06-15,115.7,76.5,528.5,215.65,755.15
2016-06-16,118.8,76.25,523.65,215.7,750.4
2016-06-17,118.5,73.65,526.7,213.4,752.55
2016-06-20,121.1,75.15,524.65,215.8,769.0
2016-06-21,123.25,73.4,517.45,213.9,768.75
2016-06-22,122.0,73.65,515.95,212.8,770.0
2016-06-23,123.85,72.45,526.5,217.4,768.6
2016-06-24,117.45,72.65,510.35,211.25,741.95
2016-06-27,119.6,72.2,514.25,217.1,734.8
2016-06-28,118.05,71.85,514.8,216.3,713.4
2016-06-29,119.95,72.65,517.35,217.2,726.05
2016-06-30,122.75,73.45,533.45,218.65,730.55
2016-07-01,124.8,74.45,542.8,219.65,731.4
2016-07-04,125.95,74.85,543.9,222.85,746.3
2016-07-05,123.6,74.35,539.6,223.0,737.8
2016-07-07,127.75,73.55,542.45,220.5,717.0
2016-07-08,126.85,73.35,546.45,218.4,721.75
2016-07-11,129.05,73.85,544.35,224.6,716.95
2016-07-12,135.3,72.75,560.85,226.45,719.45
2016-07-13,135.75,72.05,556.65,227.2,719.8
2016-07-14,135.7,71.75,560.05,231.75,727.5
2016-07-15,137.15,71.55,564.75,231.5,717.0
2016-07-18,137.0,70.35,570.05,228.6,722.5
2016-07-19,137.85,70.4,564.0,229.7,730.45
2016-07-20,135.8,72.35,558.45,230.9,729.4
2016-07-21,133.55,70.8,538.25,225.6,724.95
2016-07-22,135.9,72.05,537.55,223.45,729.3
2016-07-25,134.95,71.95,538.3,229.85,737.9
2016-07-26,131.75,71.5,553.65,226.5,744.6
2016-07-27,133.3,71.1,548.65,228.65,753.6
2016-07-28,133.75,70.75,543.3,230.95,751.15
2016-07-29,133.45,72.0,546.05,229.05,752.5
2016-08-01,136.65,72.05,550.2,227.45,780.9
2016-08-02,135.1,71.9,549.65,227.85,800.6
2016-08-03,135.2,71.5,548.9,226.55,825.9
2016-08-04,137.05,70.85,545.7,225.55,823.65
2016-08-05,143.8,71.1,565.45,232.8,821.55
2016-08-08,149.1,72.85,569.25,233.05,819.05
2016-08-09,146.35,75.15,572.1,234.6,817.45
2016-08-10,145.75,74.0,567.05,231.5,818.15
2016-08-11,142.25,74.45,568.1,226.95,824.75
2016-08-12,146.2,74.95,590.75,243.2,812.35
2016-08-16,154.2,76.5,583.25,246.45,794.95
2016-08-17,155.9,77.6,589.35,246.25,786.05
2016-08-18,154.25,76.9,593.0,248.2,785.55
2016-08-19,158.45,77.95,588.4,258.5,780.4
2016-08-22,156.0,77.25,580.15,254.95,772.25
2016-08-23,155.35,74.75,582.3,254.6,789.15
2016-08-24,156.9,76.45,583.65,254.65,786.8
2016-08-25,154.25,75.7,586.4,250.05,798.7
2016-08-26,155.1,75.7,586.8,246.7,778.8
2016-08-29,158.35,75.9,588.8,248.75,756.55
2016-08-30,162.75,76.85,591.1,252.2,773.7
2016-08-31,159.7,78.25,595.65,252.55,779.2
2016-09-01,157.65,77.95,596.2,251.75,784.35
2016-09-02,157.35,78.65,599.15,254.35,784.3
2016-09-06,158.5,78.4,635.95,259.45,785.15
2016-09-07,159.8,76.55,625.0,266.55,786.9
2016-09-08,161.95,77.5,629.2,267.95,773.55
2016-09-09,154.7,77.1,613.2,264.0,778.25
2016-09-12,140.8,74.4,592.2,252.7,782.5
2016-09-14,143.25,75.25,602.3,257.6,775.65
2016-09-15,145.2,74.75,588.75,255.8,777.85
2016-09-16,142.95,75.2,601.15,254.4,784.9
2016-09-19,144.0,76.6,594.45,255.65,787.15
2016-09-20,145.35,75.7,592.95,254.25,792.2
2016-09-21,149.1,76.25,598.0,251.35,789.05
2016-09-22,154.05,76.0,591.95,257.35,789.4
2016-09-23,154.0,75.6,557.4,254.4,797.8
2016-09-26,153.15,75.8,547.6,251.65,787.45
2016-09-27,149.8,75.05,541.1,248.95,797.0
2016-09-28,156.1,75.85,549.15,253.5,795.55
2016-09-29,150.1,73.45,538.75,247.15,792.45
2016-09-30,152.85,75.3,541.85,250.7,799.75
2016-10-03,154.1,76.4,550.95,255.2,808.8
2016-10-04,154.55,77.2,546.8,259.25,817.95
2016-10-05,157.0,78.2,535.7,260.55,815.65
2016-10-06,158.25,78.8,530.95,256.85,801.3
2016-10-07,158.05,80.5,533.35,258.25,805.8
2016-10-10,160.65,80.9,531.4,256.0,813.1
2016-10-13,155.05,77.95,518.75,249.7,803.25
2016-10-14,154.55,78.45,520.65,251.9,812.7
2016-10-17,150.7,77.55,518.85,253.1,809.0
2016-10-18,152.2,78.4,532.3,256.9,834.25
2016-10-19,150.95,81.15,535.35,254.8,830.0
2016-10-20,155.25,81.85,538.8,259.95,815.25
2016-10-21,151.9,83.55,526.6,258.4,831.05
2016-10-24,150.95,83.6,521.3,262.85,810.7
2016-10-25,150.45,82.35,529.05,261.3,804.15
2016-10-26,150.0,80.65,486.5,259.05,790.55
2016-10-27,148.35,79.55,485.25,255.05,774.75
2016-10-28,149.6,78.45,486.6,257.85,764.25
2016-10-30,149.8,78.15,487.8,257.85,768.0
2016-11-01,156.55,78.15,475.45,258.4,772.8
2016-11-02,156.35,77.05,475.7,251.3,764.15
2016-11-03,162.4,76.75,475.55,245.65,762.05
2016-11-04,158.2,74.65,478.1,242.85,794.2
2016-11-07,167.5,75.4,484.4,252.7,814.8
2016-11-08,167.8,74.45,490.8,252.6,808.35
2016-11-09,162.4,71.65,487.75,259.75,783.85
2016-11-10,175.45,75.1,506.55,281.6,788.15
2016-11-11,172.35,72.05,498.4,272.9,763.6
2016-11-15,168.25,69.45,479.15,278.1,768.5
2016-11-16,163.05,70.7,472.05,277.15,776.3
2016-11-17,168.4,70.05,474.4,277.65,760.2
2016-11-18,165.5,70.05,473.45,275.7,762.45
2016-11-21,157.4,68.55,465.85,257.75,759.15
2016-11-22,166.65,68.85,471.3,257.4,760.9
2016-11-23,173.5,69.25,480.45,258.75,762.75
2016-11-24,180.45,69.25,468.0,261.7,766.15
2016-11-25,180.2,69.95,471.35,260.95,800.95
2016-11-28,178.55,72.75,472.8,253.6,803.15
2016-11-29,175.45,72.2,465.3,252.95,805.65
2016-11-30,175.9,73.9,469.75,258.4,802.8
2016-12-01,171.4,72.85,465.9,255.75,801.7
2016-12-02,168.8,73.6,459.8,254.4,793.35
2016-12-05,174.45,73.25,461.0,256.7,792.55
2016-12-06,175.15,75.25,456.7,259.15,785.0
2016-12-07,174.85,74.4,447.55,255.35,784.75
2016-12-08,178.9,75.55,449.5,259.75,795.15
2016-12-09,181.55,77.15,456.3,266.0,801.25
2016-12-12,181.95,76.55,444.6,263.4,799.6
2016-12-13,176.65,77.4,452.35,265.5,799.75
2016-12-14,176.05,78.45,466.95,262.7,819.9
2016-12-15,176.15,78.25,477.1,265.0,831.75
2016-12-16,170.2,76.55,472.75,264.75,820.55
2016-12-19,169.25,77.25,467.5,261.4,824.75
2016-12-20,167.25,76.6,461.6,254.55,829.0
2016-12-21,168.8,76.1,457.9,255.15,820.3
2016-12-22,161.4,74.75,448.45,249.75,817.9
2016-12-23,159.4,73.95,438.45,249.25,794.1
2016-12-26,151.5,73.45,431.75,244.1,791.0
2016-12-27,155.55,73.5,437.45,248.7,803.1
2016-12-28,153.6,73.95,439.5,247.25,807.35
2016-12-29,154.8,74.95,444.15,247.55,819.6
2016-12-30,155.05,75.7,450.0,249.75,827.4
2017-01-02,158.4,75.4,446.7,243.6,829.3
2017-01-03,158.85,75.7,455.2,244.85,835.0
2017-01-04,158.9,75.85,453.5,242.9,859.05
2017-01-05,161.95,76.85,457.9,245.45,844.1
2017-01-06,160.85,77.15,454.9,245.95,814.1
2017-01-09,157.95,76.4,452.65,247.0,840.45
2017-01-10,164.15,77.15,447.35,247.85,836.15
2017-01-11,174.45,77.05,453.55,251.9,832.7
2017-01-12,176.65,79.35,455.2,251.1,845.25
2017-01-13,172.25,79.3,472.95,250.9,847.7
2017-01-16,172.65,77.85,476.9,255.75,830.7
2017-01-17,170.95,77.55,486.35,256.15,836.4
2017-01-18,176.95,78.65,488.35,257.6,843.3
2017-01-19,175.8,79.3,483.7,258.3,843.8
2017-01-20,171.45,77.4,450.5,251.0,838.5
2017-01-23,181.3,77.4,445.1,254.1,857.15
2017-01-24,187.05,79.85,451.25,254.7,849.2
2017-01-25,190.15,79.95,463.7,259.3,841.8
2017-01-27,190.7,81.0,472.75,266.5,844.25
2017-01-30,191.55,80.5,472.4,263.0,839.7
2017-01-31,189.9,79.9,465.9,260.0,808.85
2017-02-01,198.95,80.45,475.9,270.3,814.25
2017-02-02,193.35,80.5,482.45,272.7,825.7
2017-02-03,191.6,80.45,489.65,277.4,829.45
2017-02-06,190.0,82.1,496.95,277.05,821.4
2017-02-07,185.95,81.3,492.6,277.5,814.75
2017-02-08,189.05,81.55,487.5,277.3,808.2
2017-02-09,183.75,81.55,484.95,275.85,819.4
2017-02-10,182.0,81.55,488.5,276.25,828.1
2017-02-13,185.0,83.3,490.35,271.4,826.95
2017-02-14,187.3,83.4,487.05,270.5,830.3
2017-02-15,184.5,81.65,487.95,268.65,829.3
2017-02-16,187.7,83.05,493.0,270.4,843.4
2017-02-17,183.7,84.15,489.0,268.8,838.6
2017-02-20,183.15,84.95,480.6,269.25,841.65
2017-02-21,182.35,84.1,504.6,270.65,852.3
2017-02-22,180.0,84.05,524.45,271.8,836.8
2017-02-23,182.1,83.5,527.65,270.5,842.6
2017-02-27,180.3,82.8,508.85,268.15,840.5
2017-02-28,184.1,82.6,506.15,269.2,840.1
2017-03-01,189.15,81.85,513.3,271.95,849.65
2017-03-02,189.5,81.0,506.3,267.0,842.45
2017-03-03,198.65,81.95,512.8,265.15,852.65
2017-03-06,199.4,82.05,518.35,269.9,855.9
2017-03-07,192.5,83.0,511.7,268.05,855.8
2017-03-08,189.85,82.15,510.2,269.7,846.85
2017-03-09,188.9,82.15,516.1,273.2,845.1
2017-03-10,187.55,81.95,515.55,272.05,844.85
2017-03-14,190.35,83.4,511.0,274.7,852.85
2017-03-15,190.8,84.8,511.75,277.4,839.9
2017-03-16,198.55,86.0,513.6,278.95,855.35
2017-03-17,196.1,86.1,517.0,274.1,865.3
2017-03-20,195.75,86.8,504.55,274.0,863.3
2017-03-21,198.2,87.65,488.0,272.3,857.2
2017-03-22,193.35,86.8,484.5,267.65,872.35
2017-03-23,193.7,87.0,488.1,268.5,876.05
2017-03-24,194.35,86.5,489.2,276.05,871.4
2017-03-27,188.5,87.05,487.2,279.35,855.7
2017-03-28,189.6,88.8,502.95,282.15,860.05
2017-03-29,191.75,89.8,503.95,287.75,874.05
2017-03-30,190.15,89.6,499.05,290.0,871.45
2017-03-31,195.1,90.5,490.8,292.6,873.05
2017-04-03,193.6,89.15,498.8,293.15,865.2
2017-04-05,198.2,88.1,506.5,296.7,853.0
2017-04-06,193.85,87.25,508.7,292.7,851.8
2017-04-07,193.5,87.2,503.8,289.4,849.0
2017-04-10,194.75,87.1,510.75,289.0,832.8
2017-04-11,196.5,85.4,513.65,293.7,833.65
2017-04-12,193.05,85.45,505.7,290.1,831.5
2017-04-13,183.45,84.35,506.7,291.0,811.4
2017-04-17,181.5,83.9,502.45,289.65,811.95
2017-04-18,183.75,83.4,498.0,290.15,808.15
2017-04-19,185.7,85.3,499.25,284.2,807.95
2017-04-20,186.4,84.15,487.95,284.9,815.5
2017-04-21,187.6,83.95,485.8,282.15,812.55
2017-04-24,190.7,85.95,498.2,285.55,817.85
2017-04-25,191.7,85.15,515.15,286.0,819.45
2017-04-26,196.9,84.8,517.3,286.4,800.6
2017-04-27,194.75,84.6,505.95,281.95,812.55
2017-04-28,199.1,84.15,509.6,289.45,812.3
2017-05-02,200.15,83.3,505.15,288.25,822.15
2017-05-03,196.95,82.15,500.7,289.35,833.6
2017-05-04,192.4,82.85,518.9,298.8,821.3
2017-05-05,185.65,83.15,504.9,295.95,827.6
2017-05-08,184.25,82.85,511.1,298.65,839.45
2017-05-09,186.35,83.0,517.3,296.0,845.95
2017-05-10,187.1,81.7,526.0,294.6,842.3
2017-05-11,193.4,82.45,517.1,298.0,838.65
2017-05-12,191.0,82.1,502.6,297.15,847.25
2017-05-15,198.4,83.3,500.0,300.45,851.15
2017-05-16,196.45,83.85,501.6,307.0,849.45
2017-05-17,198.35,85.35,502.65,307.65,854.1
2017-05-18,193.5,83.7,491.85,302.95,848.3
2017-05-19,191.05,84.2,500.85,308.15,845.95
2017-05-22,189.7,82.05,502.05,294.4,858.1
2017-05-23,191.4,80.35,500.7,289.15,865.05
2017-05-24,186.85,80.05,499.2,283.15,855.0
2017-05-25,189.6,80.35,506.35,290.0,858.8
2017-05-26,198.55,80.95,511.4,288.45,859.25
2017-05-29,201.3,81.05,505.95,284.4,863.05
2017-05-30,203.15,82.35,512.75,288.8,866.7
2017-05-31,200.5,81.0,514.2,288.55,865.3
2017-06-01,197.2,80.55,509.5,287.35,861.85
2017-06-02,196.7,80.85,507.85,287.4,857.3
2017-06-05,197.0,80.8,513.05,287.35,858.15
2017-06-06,195.55,79.35,510.35,287.25,889.2
2017-06-07,197.3,79.75,513.3,290.75,878.3
2017-06-08,198.45,79.0,514.7,288.8,866.85
2017-06-09,202.1,77.7,513.45,288.5,860.75
2017-06-12,200.55,78.7,507.4,285.05,865.35
2017-06-13,200.55,78.1,506.3,283.8,848.65
2017-06-14,199.7,77.55,508.2,284.35,853.15
2017-06-15,196.6,77.05,508.05,284.05,846.0
2017-06-16,195.2,77.85,510.0,285.85,839.0
2017-06-19,200.7,78.0,519.9,288.5,842.1
2017-06-20,201.95,82.15,511.8,290.0,854.5
2017-06-21,196.5,81.8,507.55,290.2,844.05
2017-06-22,191.55,82.45,507.9,294.55,848.7
2017-06-23,188.8,81.4,504.6,288.85,850.8
2017-06-27,187.65,81.05,492.8,279.4,841.7
2017-06-28,189.65,81.6,494.5,276.4,846.65
2017-06-29,191.85,81.5,511.7,272.55,847.3
2017-06-30,190.55,80.55,516.1,273.6,850.6
2017-07-03,196.25,80.35,517.75,274.7,837.8
2017-07-04,197.85,81.1,509.0,273.0,840.35
2017-07-05,198.75,81.6,513.8,275.0,835.75
2017-07-06,196.55,81.95,509.65,280.9,840.25
2017-07-07,194.9,81.55,503.3,280.2,831.0
2017-07-10,195.8,83.45,509.75,285.55,850.65
2017-07-11,200.2,83.0,507.5,283.6,850.1
2017-07-12,200.55,83.05,507.3,287.4,853.0
2017-07-13,204.55,83.25,512.0,288.6,857.9
2017-07-14,205.4,82.95,513.1,291.6,851.1
2017-07-17,209.0,83.3,510.95,292.8,866.85
2017-07-18,207.35,82.4,517.0,290.45,881.05
2017-07-19,213.35,82.95,520.15,293.2,894.65
2017-07-20,213.75,82.75,540.3,290.65,885.35
2017-07-21,214.25,83.3,540.2,290.35,904.7
2017-07-24,213.85,83.0,534.3,294.45,903.05
2017-07-25,219.7,82.8,544.65,296.25,894.5
2017-07-26,221.2,82.35,528.85,295.75,891.45
2017-07-27,220.7,81.95,524.7,298.3,889.6
2017-07-28,215.8,81.8,515.0,299.2,890.4
2017-07-31,219.45,81.85,518.85,312.55,888.8
2017-08-01,225.85,82.75,516.15,308.8,884.15
2017-08-02,228.1,82.6,516.4,307.65,883.7
2017-08-03,220.95,82.6,506.0,300.75,875.95
2017-08-04,225.05,80.25,508.45,305.45,890.65
2017-08-07,227.65,80.0,506.0,311.1,884.95
2017-08-08,235.05,78.25,499.3,303.85,881.75
2017-08-09,239.35,77.75,488.65,302.2,878.4
2017-08-10,237.8,77.05,486.9,296.55,883.45
2017-08-11,220.8,76.65,489.95,280.65,872.7
2017-08-14,229.1,79.5,491.25,278.05,859.65
2017-08-16,233.6,82.15,499.1,282.9,863.75
2017-08-17,230.25,81.35,496.8,280.75,867.75
2017-08-18,229.95,80.3,490.7,278.65,876.2
2017-08-21,225.0,80.1,494.15,274.65,872.85
2017-08-22,228.35,79.95,499.15,274.1,875.05
2017-08-23,231.0,78.8,503.0,278.75,878.05
2017-08-24,232.45,79.25,505.6,280.45,867.35
2017-08-28,233.1,78.9,510.75,279.3,867.35
2017-08-29,227.8,76.9,503.65,276.7,852.25
2017-08-30,236.45,77.6,504.7,276.9,850.05
2017-08-31,238.05,79.1,500.65,277.35,861.95
2017-09-01,243.4,79.75,507.65,277.7,865.2
2017-09-04,242.8,78.65,502.35,277.8,858.2
2017-09-05,241.95,78.3,502.5,277.3,859.15
2017-09-06,245.9,78.05,493.5,274.2,850.75
2017-09-07,250.85,77.8,496.5,274.5,857.4
2017-09-08,249.25,76.95,493.25,271.95,860.4
2017-09-11,249.95,80.45,493.2,270.85,861.3
2017-09-12,251.1,80.95,495.55,273.5,864.15
2017-09-13,248.05,84.8,498.8,273.35,870.85
2017-09-14,247.05,85.4,519.75,273.9,880.25
2017-09-15,247.2,84.4,517.55,272.05,886.5
2017-09-18,248.8,83.8,523.55,270.15,897.95
2017-09-19,246.65,84.85,520.85,267.8,893.9
2017-09-20,244.8,84.15,519.35,270.55,886.7
2017-09-21,244.05,83.2,512.25,268.5,870.1
2017-09-22,231.3,80.5,505.05,261.9,884.6
2017-09-25,229.15,81.95,501.3,258.65,872.65
2017-09-26,234.45,80.05,510.4,257.9,873.15
2017-09-27,233.4,78.35,505.5,250.45,874.85
2017-09-28,238.45,77.7,511.75,252.8,873.15
2017-09-29,240.8,77.75,508.8,253.75,874.5
2017-10-03,241.6,77.35,508.5,251.3,882.5
2017-10-04,241.5,78.05,505.3,253.35,886.0
2017-10-05,240.85,78.95,501.15,251.35,891.35
2017-10-06,250.7,80.45,504.45,256.65,904.4
2017-10-09,249.55,81.45,505.15,256.5,902.05
2017-10-10,251.6,81.55,513.95,256.65,898.4
2017-10-11,249.3,81.0,515.55,251.6,908.0
2017-10-12,263.6,81.7,524.65,251.6,912.95
2017-10-13,266.15,81.6,529.45,252.45,923.5
2017-10-16,271.45,81.75,520.7,252.25,923.35
2017-10-17,276.1,81.6,513.2,251.15,921.0
2017-10-18,275.35,81.85,464.35,244.2,923.4
2017-10-19,274.0,81.75,460.35,242.5,921.65
2017-10-23,272.4,81.75,449.9,245.75,935.1
2017-10-24,268.9,82.1,451.85,254.5,913.45
2017-10-25,266.75,82.3,472.7,324.7,907.0
2017-10-26,272.3,82.35,484.4,320.65,870.8
2017-10-27,270.55,85.25,484.5,310.95,857.7
2017-10-30,272.9,86.0,484.3,312.1,835.9
2017-10-31,267.35,84.8,523.05,305.8,855.55
2017-11-01,275.35,85.15,533.75,319.8,838.15
2017-11-02,270.15,84.75,530.1,314.95,855.7
2017-11-03,268.5,84.55,540.0,325.0,847.55
2017-11-06,272.8,85.5,533.55,328.95,848.5
2017-11-07,267.2,82.95,527.1,317.2,876.0
2017-11-08,262.85,83.15,545.05,309.75,878.4
2017-11-09,263.55,83.65,540.6,313.75,877.4
2017-11-10,264.35,82.85,544.5,333.2,867.8
2017-11-13,260.85,82.0,537.8,331.2,869.45
2017-11-14,260.9,81.75,546.25,329.2,869.2
2017-11-15,251.9,82.05,542.1,325.2,848.35
2017-11-16,255.35,84.7,542.55,333.45,850.9
2017-11-17,258.8,88.95,541.9,337.4,839.8
2017-11-20,261.3,91.75,544.85,333.05,842.8
2017-11-21,261.45,92.85,546.75,330.75,837.4
2017-11-22,258.3,93.0,540.05,335.2,841.3
2017-11-23,255.2,93.2,544.25,334.9,853.3
2017-11-24,251.75,93.8,544.8,332.25,858.5
2017-11-27,249.8,95.25,559.65,335.25,860.95
2017-11-28,250.75,95.9,562.2,332.65,859.05
2017-11-29,246.8,94.9,549.15,328.8,853.45
2017-11-30,240.35,94.7,536.0,320.45,847.95
2017-12-01,235.7,90.35,533.6,312.55,829.55
2017-12-04,239.7,89.9,534.9,313.3,849.95
2017-12-05,239.8,88.9,533.75,319.3,845.45
2017-12-06,231.7,87.5,529.8,312.25,857.0
2017-12-07,237.1,90.8,534.15,316.6,859.15
2017-12-08,239.7,91.65,542.45,313.15,870.4
2017-12-11,238.0,93.55,543.5,318.3,879.2
2017-12-12,237.15,90.75,538.3,318.4,873.0
2017-12-13,234.45,90.3,534.95,313.25,866.85
2017-12-14,236.45,90.5,541.6,314.05,880.75
2017-12-15,242.7,91.25,548.1,312.75,891.95
2017-12-18,249.25,91.0,548.25,318.9,885.2
2017-12-19,253.65,91.0,552.85,319.45,869.75
2017-12-20,258.55,91.0,554.9,317.25,870.85
2017-12-21,263.05,91.0,549.4,316.55,887.55
2017-12-22,267.65,93.05,553.5,319.85,886.6
2017-12-26,268.1,93.3,554.35,316.85,887.65
2017-12-27,265.8,92.3,554.55,314.15,884.1
2017-12-28,275.35,92.3,547.4,308.3,878.2
2017-12-29,273.7,93.85,562.4,309.5,890.65
2018-01-01,271.25,97.15,564.85,307.05,881.0
2018-01-02,272.05,99.45,559.7,302.9,891.7
2018-01-03,276.4,100.8,560.35,302.85,896.8
2018-01-04,279.8,99.7,559.3,308.05,892.95
2018-01-05,276.85,99.6,563.1,306.2,900.05
2018-01-08,275.8,99.9,565.35,305.65,898.5
2018-01-09,271.6,98.6,565.15,304.25,895.75
2018-01-10,269.1,98.3,562.55,301.05,912.6
2018-01-11,267.85,99.55,558.25,302.0,917.35
2018-01-12,268.7,99.1,555.75,301.8,925.6
2018-01-15,266.95,97.85,560.7,302.25,906.9
2018-01-16,260.55,93.75,558.75,296.15,948.75
2018-01-17,262.7,93.25,584.75,306.35,952.3
2018-01-18,253.8,90.6,583.7,302.75,954.85
2018-01-19,258.2,92.25,590.25,309.05,957.75
2018-01-22,255.1,91.9,611.05,306.25,967.15
2018-01-23,264.8,92.5,618.9,318.0,993.5
2018-01-24,259.45,91.7,607.9,329.5,1018.85
2018-01-25,258.55,90.15,613.75,313.15,1005.25
2018-01-29,258.3,90.0,605.4,311.1,1009.75
2018-01-30,253.95,90.6,593.4,312.85,1000.35
2018-01-31,255.85,89.1,593.4,312.75,985.65
2018-02-01,256.95,89.6,590.2,305.55,985.65
2018-02-02,249.4,84.85,564.95,296.9,988.25
2018-02-05,246.8,85.0,566.1,297.7,988.2
2018-02-06,244.65,82.8,564.1,291.5,954.3
2018-02-07,245.8,84.75,558.7,292.75,938.45
2018-02-08,245.6,85.1,568.5,301.45,945.1
2018-02-09,243.25,85.1,557.5,296.4,962.65
2018-02-12,243.45,86.8,562.8,288.5,938.25
2018-02-14,243.3,87.0,543.95,276.8,937.85
2018-02-15,251.35,86.3,543.75,278.85,938.65
2018-02-16,247.4,86.55,537.75,271.75,934.65
2018-02-19,247.3,85.8,539.45,267.65,913.85
2018-02-20,248.55,86.25,531.7,269.65,905.5
2018-02-21,240.65,86.05,535.2,273.1,940.6
2018-02-22,240.05,85.05,530.0,272.6,941.05
2018-02-23,246.55,85.65,536.55,276.1,956.1
2018-02-26,246.0,85.8,552.3,274.75,943.35
2018-02-27,244.7,85.8,537.5,267.8,950.65
2018-02-28,245.2,84.6,529.6,268.75,940.3
2018-03-01,240.2,84.2,526.1,262.55,944.25
2018-03-05,229.9,82.1,523.65,263.8,932.1
2018-03-06,225.9,81.75,516.8,256.5,932.05
2018-03-07,224.2,79.05,512.8,246.65,947.8
2018-03-08,222.65,79.9,520.15,256.75,949.0
2018-03-09,219.85,79.9,505.35,253.15,944.65
2018-03-12,227.15,80.65,519.2,252.85,970.4
2018-03-13,225.95,81.3,530.8,254.9,957.15
2018-03-14,226.35,80.35,535.55,257.0,965.0
2018-03-15,224.9,80.2,528.95,254.1,957.2
2018-03-16,221.85,79.95,523.45,252.6,967.9
2018-03-19,214.95,79.3,520.25,248.1,927.25
2018-03-20,217.9,80.15,520.9,249.25,938.05
2018-03-21,214.4,79.85,525.35,247.7,938.3
2018-03-22,216.25,80.05,518.3,241.6,931.65
2018-03-23,205.9,79.75,501.0,234.6,956.5
2018-03-26,210.9,79.95,507.5,246.35,963.05
2018-03-27,218.55,80.0,511.25,253.85,970.3
2018-03-28,214.2,79.35,509.4,250.1,969.5
2018-04-02,211.2,81.9,498.2,246.3,979.6
2018-04-03,207.75,84.35,503.3,250.35,968.35
2018-04-04,200.75,82.95,490.15,246.9,959.4
2018-04-05,213.85,83.5,503.15,258.4,963.25
2018-04-06,214.1,84.25,500.7,259.8,953.4
2018-04-09,221.5,85.05,517.9,260.55,952.7
2018-04-10,230.35,87.1,546.0,263.25,947.3
2018-04-11,234.2,86.75,539.5,257.3,968.15
2018-04-12,232.65,87.6,548.3,254.3,1011.45
2018-04-13,237.7,87.5,541.9,251.2,991.35
2018-04-16,239.0,87.65,542.2,249.3,1001.1
2018-04-17,239.95,87.4,532.55,248.2,1010.8
2018-04-18,242.6,87.65,518.7,246.25,998.75
2018-04-19,264.75,86.9,513.5,246.25,1015.45
2018-04-20,262.0,85.85,505.85,241.4,1062.9
2018-04-23,255.75,85.25,506.45,242.7,1082.6
2018-04-24,236.8,85.1,505.25,240.6,1063.7
2018-04-25,232.25,85.75,498.4,237.4,1068.55
2018-04-26,233.75,85.9,494.55,233.35,1079.85
2018-04-27,235.2,87.6,538.9,242.65,1041.3
2018-04-30,235.7,88.15,518.05,246.3,1051.4
2018-05-02,228.3,86.95,523.45,240.65,1001.05
2018-05-03,231.6,85.85,532.4,241.8,926.1
2018-05-04,231.65,85.0,520.3,241.95,930.3
2018-05-07,237.95,85.05,534.95,246.5,929.15
2018-05-08,239.1,84.2,541.25,250.0,920.9
2018-05-09,238.85,83.3,548.6,248.8,927.05
2018-05-10,241.3,81.8,547.65,247.95,930.4
2018-05-11,242.4,81.45,553.2,250.9,931.9
2018-05-14,241.75,81.45,552.25,253.35,925.55
2018-05-15,243.1,81.2,549.45,248.6,926.2
2018-05-16,240.0,81.1,549.35,243.15,920.35
2018-05-17,233.3,81.5,539.5,243.3,911.7
2018-05-18,232.25,80.6,532.7,239.2,890.4
2018-05-21,228.5,78.65,528.7,245.1,895.7
2018-05-22,234.95,78.0,523.3,254.15,904.2
2018-05-23,229.85,77.25,520.35,263.2,894.6
2018-05-24,234.25,76.4,534.45,268.5,911.2
2018-05-25,245.65,81.15,538.45,267.0,915.9
2018-05-28,241.8,82.3,546.45,272.25,896.25
2018-05-29,242.6,82.95,545.9,264.9,904.6
2018-05-30,239.9,82.2,539.9,266.9,905.7
2018-05-31,235.1,81.2,543.3,269.2,910.6
2018-06-01,238.35,79.6,537.15,266.75,906.4
2018-06-04,241.5,77.15,536.05,263.1,900.6
2018-06-05,242.1,78.7,529.8,263.5,887.65
2018-06-06,247.55,78.0,530.2,269.9,908.55
2018-06-07,248.25,78.5,542.15,269.25,922.05
2018-06-08,242.05,77.95,536.45,272.7,928.35
2018-06-11,244.75,78.5,540.1,273.65,912.8
2018-06-12,240.6,77.85,536.8,282.85,914.55
2018-06-13,244.95,77.0,539.75,287.65,922.7
2018-06-14,244.45,77.3,531.75,282.7,936.75
2018-06-15,237.45,76.15,528.0,277.55,947.4
2018-06-18,231.2,75.2,522.05,276.85,933.7
